,index,name,year,latitude,longitude,city,region,zipCode,cuisine,price,url,star
0,0,Kilian Stuba,2019,47.34858,10.17114,Kleinwalsertal,Austria,87568,Creative,$$$$$,https://guide.michelin.com/at/en/vorarlberg/kleinwalsertal/restaurant/kilian-stuba,1
1,1,Pfefferschiff,2019,47.83787,13.07917,Hallwang,Austria,5300,Classic cuisine,$$$$$,https://guide.michelin.com/at/en/salzburg-region/hallwang/restaurant/pfefferschiff,1
2,2,Esszimmer,2019,47.80685,13.03409,Salzburg,Austria,5020,Creative,$$$$$,https://guide.michelin.com/at/en/salzburg-region/salzburg/restaurant/esszimmer,1
3,3,Carpe Diem,2019,47.80001,13.04006,Salzburg,Austria,5020,Market cuisine,$$$$$,https://guide.michelin.com/at/en/salzburg-region/salzburg/restaurant/carpe-diem,1
4,4,Edvard,2019,48.216503,16.36852,Wien,Austria,1010,Modern cuisine,$$$$,https://guide.michelin.com/at/en/vienna/wien/restaurant/edvard,1
5,5,Das Loft,2019,48.21272,16.37931,Wien,Austria,1020,Modern cuisine,$$$$$,https://guide.michelin.com/at/en/vienna/wien/restaurant/das-loft,1
6,6,Pramerl & the Wolf,2019,48.20945,16.37174,Wien,Austria,1090,Creative,$$$$$,https://guide.michelin.com/at/en/vienna/wien/restaurant/pramerl-the-wolf,1
7,7,Walter Bauer,2019,48.20923,16.37672,Wien,Austria,1010,Classic cuisine,$$$$$,https://guide.michelin.com/at/en/vienna/wien/restaurant/walter-bauer,1
8,8,SHIKI,2019,48.204067,16.37098,Wien,Austria,1010,Japanese,$$$$$,https://guide.michelin.com/at/en/vienna/wien/restaurant/shiki,1
9,9,Tian,2019,48.20513,16.37456,Wien,Austria,1010,Vegetarian,$$$$$,https://guide.michelin.com/at/en/vienna/wien/restaurant/tian,1
10,10,aend,2019,48.18957,16.34115,Wien,Austria,1010,Modern cuisine,$$$$$,https://guide.michelin.com/at/en/vienna/wien/restaurant/aend,1
11,11,Le Ciel by Toni Mörwald,2019,48.20209,16.37156,Wien,Austria,1010,Classic cuisine,$$$$$,https://guide.michelin.com/at/en/vienna/wien/restaurant/le-ciel-by-toni-morwald,1
12,12,Chez TJ,2019,37.39468,-122.08044,South San Francisco,California,94041,Contemporary,$$$$,https://guide.michelin.com/us/en/california/south-san-francisco/restaurant/chez-tj,1
13,13,Protégé,2019,37.427853,-122.14362,South San Francisco,California,94301,Contemporary,$$$,https://guide.michelin.com/us/en/california/south-san-francisco/restaurant/protege,1
14,14,Madera,2019,37.42014,-122.21151,San Francisco,California,94025,Contemporary,$$$,https://guide.michelin.com/us/en/california/san-francisco/restaurant/madera,1
15,15,The Village Pub,2019,37.42897,-122.25178,San Francisco,California,94062,Contemporary,$$$,https://guide.michelin.com/us/en/california/san-francisco/restaurant/the-village-pub,1
16,16,Plumed Horse,2019,37.25648,-122.03537,South San Francisco,California,95070,Contemporary,$$$$,https://guide.michelin.com/us/en/california/south-san-francisco/restaurant/plumed-horse,1
17,17,Wakuriya,2019,37.52114,-122.3366,San Francisco,California,94402,Japanese,$$$$,https://guide.michelin.com/us/en/california/san-francisco/restaurant/wakuriya,1
18,18,Sushi Yoshizumi,2019,37.565075,-122.3211,San Francisco,California,94401,Japanese,$$$$,https://guide.michelin.com/us/en/california/san-francisco/restaurant/sushi-yoshizumi,1
19,19,Rasa,2019,37.577522,-122.345985,San Francisco,California,94010,Indian,$$,https://guide.michelin.com/us/en/california/san-francisco/restaurant/rasa,1
20,20,Maum,2019,37.72669,-122.414215,South San Francisco,California,94101,Korean,$$$$,https://guide.michelin.com/us/en/california/south-san-francisco/restaurant/maum,1
21,21,Al's Place,2019,37.748924,-122.42013,San Francisco,California,94110,Californian,$$,https://guide.michelin.com/us/en/california/san-francisco/restaurant/al-s-place,1
22,22,Aster,2019,37.755054,-122.423134,San Francisco,California,94110,Californian,$$$,https://guide.michelin.com/us/en/california/san-francisco/restaurant/aster,1
23,23,Omakase,2019,37.77077,-122.40298,San Francisco,California,94103,Japanese,$$$$,https://guide.michelin.com/us/en/california/san-francisco/restaurant/omakase,1
24,24,Commonwealth,2019,37.761395,-122.41946,San Francisco,California,94110,Contemporary,$$,https://guide.michelin.com/us/en/california/san-francisco/restaurant/commonwealth,1
25,25,Luce,2019,37.78194,-122.40498,San Francisco,California,94103,Contemporary,$$$,https://guide.michelin.com/us/en/california/san-francisco/restaurant/luce,1
26,26,Birdsong,2019,37.779495,-122.41048,San Francisco,California,94101,American,$$$$,https://guide.michelin.com/us/en/california/san-francisco/restaurant/birdsong,1
27,27,In Situ,2019,37.785633,-122.40113,San Francisco,California,94103,International,$$$$,https://guide.michelin.com/us/en/california/san-francisco/restaurant/in-situ,1
28,28,Mourad,2019,37.78695,-122.39987,San Francisco,California,94105,Moroccan,$$$,https://guide.michelin.com/us/en/california/san-francisco/restaurant/mourad,1
29,29,Hashiri,2019,37.783062,-122.40754,San Francisco,California,94103,Japanese,$$$$,https://guide.michelin.com/us/en/california/san-francisco/restaurant/hashiri,1
30,30,Angler,2019,37.793167,-122.39213,San Francisco,California,94101,Contemporary,$$$$,https://guide.michelin.com/us/en/california/san-francisco/restaurant/angler,1
31,31,Rich Table,2019,37.774914,-122.42271,San Francisco,California,94102,Contemporary,$$$,https://guide.michelin.com/us/en/california/san-francisco/restaurant/rich-table,1
32,32,Kin Khao,2019,37.785267,-122.40951,San Francisco,California,94102,Thai,$$,https://guide.michelin.com/us/en/california/san-francisco/restaurant/kin-khao,1
33,33,Michael Mina,2019,37.79349,-122.399574,San Francisco,California,94102,Contemporary,$$$$,https://guide.michelin.com/us/en/california/san-francisco/restaurant/michael-mina,1
34,34,Sons & Daughters,2019,37.79037,-122.40917,San Francisco,California,94108,Contemporary,$$$$,https://guide.michelin.com/us/en/california/san-francisco/restaurant/sons-daughters,1
35,35,Mister Jiu's,2019,37.79371,-122.406654,San Francisco,California,94108,Chinese,$$$,https://guide.michelin.com/us/en/california/san-francisco/restaurant/mister-jius,1
36,36,Nico,2019,37.795803,-122.40333,San Francisco,California,94101,Contemporary,$$$,https://guide.michelin.com/us/en/california/san-francisco/restaurant/nico,1
37,37,jū-ni,2019,37.77672,-122.43886,San Francisco,California,94117,Japanese,$$$$,https://guide.michelin.com/us/en/california/san-francisco/restaurant/ju-ni,1
38,38,Keiko à Nob Hill,2019,37.793106,-122.41445,San Francisco,California,94109,Fusion,$$$$,https://guide.michelin.com/us/en/california/san-francisco/restaurant/keiko-a-nob-hill,1
39,39,The Progress,2019,37.78371,-122.43282,San Francisco,California,94115,Californian,$$$,https://guide.michelin.com/us/en/california/san-francisco/restaurant/the-progress,1
40,40,State Bird Provisions,2019,37.783737,-122.43283,San Francisco,California,94115,American,$$,https://guide.michelin.com/us/en/california/san-francisco/restaurant/state-bird-provisions,1
41,41,Octavia,2019,37.787857,-122.42709,San Francisco,California,94109,Californian,$$$,https://guide.michelin.com/us/en/california/san-francisco/restaurant/octavia,1
42,42,SPQR,2019,37.78732,-122.43375,San Francisco,California,94115,Italian,$$$,https://guide.michelin.com/us/en/california/san-francisco/restaurant/spqr,1
43,43,Lord Stanley,2019,37.79592,-122.42208,San Francisco,California,94109,Californian,$$$,https://guide.michelin.com/us/en/california/san-francisco/restaurant/lord-stanley,1
44,44,Kinjo,2019,37.79699,-122.422005,San Francisco,California,94109,Japanese,$$$$,https://guide.michelin.com/us/en/california/san-francisco/restaurant/kinjo,1
45,45,Sorrel,2019,37.788334,-122.44614,San Francisco,California,94101,Californian,$$$,https://guide.michelin.com/us/en/california/san-francisco/restaurant/sorrel,1
46,46,Gary Danko,2019,37.80599,-122.42066,San Francisco,California,94109,Contemporary,$$$$,https://guide.michelin.com/us/en/california/san-francisco/restaurant/gary-danko,1
47,47,Bar Crenn,2019,37.798435,-122.43581,San Francisco,California,94101,French,$$$,https://guide.michelin.com/us/en/california/san-francisco/restaurant/bar-crenn,1
48,48,Spruce,2019,37.78772,-122.45264,San Francisco,California,94118,Californian,$$$,https://guide.michelin.com/us/en/california/san-francisco/restaurant/spruce,1
49,49,Wako,2019,37.783035,-122.461525,San Francisco,California,94118,Japanese,$$$$,https://guide.michelin.com/us/en/california/san-francisco/restaurant/wako,1
50,50,Madcap,2019,37.974712,-122.56168,San Francisco,California,94960,Contemporary,$$$$,https://guide.michelin.com/us/en/california/san-francisco/restaurant/madcap,1
51,51,Aubergine,2019,36.55406,-121.924355,Monterey,California,93921,Contemporary,$$$$,https://guide.michelin.com/us/en/california/monterey/restaurant/aubergine,1
52,52,Kenzo,2019,38.29924,-122.28928,San Francisco,California,94559,Japanese,$$$$,https://guide.michelin.com/us/en/california/san-francisco/restaurant/kenzo,1
53,53,La Toque,2019,38.30351,-122.28349,San Francisco,California,94573,Contemporary,$$$$,https://guide.michelin.com/us/en/california/san-francisco/restaurant/la-toque,1
54,54,Bouchon,2019,38.40258,-122.3619,San Francisco,California,94599,French,$$$,https://guide.michelin.com/us/en/california/san-francisco/restaurant/bouchon,1
55,55,Auberge du Soleil,2019,38.49199,-122.40534,San Francisco,California,94573,Californian,$$$$,https://guide.michelin.com/us/en/california/san-francisco/restaurant/auberge-du-soleil,1
56,56,Farmhouse Inn & Restaurant,2019,38.49039,-122.8835,San Francisco,California,95436,Californian,$$$$,https://guide.michelin.com/us/en/california/san-francisco/restaurant/farmhouse-inn-restaurant,1
57,57,The Kitchen,2019,38.58894,-121.41424,Sacramento,California,95825,Contemporary,$$$$,https://guide.michelin.com/us/en/california/us-sacramento/restaurant/the-kitchen559371,1
58,58,Madrona Manor,2019,38.60428,-122.88647,San Francisco,California,95448,Contemporary,$$$$,https://guide.michelin.com/us/en/california/san-francisco/restaurant/madrona-manor,1
59,59,Harbor House,2019,39.135876,-123.719444,San Francisco,California,,Californian,$$$$,https://guide.michelin.com/us/en/california/san-francisco/restaurant/harbor-house,1
60,60,Shin Sushi,2019,34.15784,-118.49415,Los Angeles,California,91436,Japanese,$$$,https://guide.michelin.com/us/en/california/us-los-angeles/restaurant/shin-sushi,1
61,61,Rustic Canyon,2019,34.024952,-118.49118,Los Angeles,California,90401,Californian,$$$,https://guide.michelin.com/us/en/california/us-los-angeles/restaurant/rustic-canyon,1
62,62,Dialogue,2019,34.01679,-118.49748,Los Angeles,California,90401,Contemporary,$$$$,https://guide.michelin.com/us/en/california/us-los-angeles/restaurant/dialogue,1
63,63,Kato,2019,34.041683,-118.460915,Los Angeles,California,90025,Asian,$$$,https://guide.michelin.com/us/en/california/us-los-angeles/restaurant/kato,1
64,64,CUT,2019,34.067036,-118.401024,Los Angeles,California,90212,Steakhouse,$$$$,https://guide.michelin.com/us/en/california/us-los-angeles/restaurant/cut559418,1
65,65,Nozawa Bar,2019,34.0683,-118.39849,Los Angeles,California,90210,Japanese,$$$$,https://guide.michelin.com/us/en/california/us-los-angeles/restaurant/nozawa-bar,1
66,66,Shunji,2019,34.028496,-118.45195,Los Angeles,California,90064,Japanese,$$$$,https://guide.michelin.com/us/en/california/us-los-angeles/restaurant/shunji,1
67,67,Maude,2019,34.064346,-118.39904,Los Angeles,California,90212,Contemporary,$$$$,https://guide.michelin.com/us/en/california/us-los-angeles/restaurant/maude,1
68,68,Mori Sushi,2019,34.033398,-118.44229,Los Angeles,California,90064,Japanese,$$$$,https://guide.michelin.com/us/en/california/us-los-angeles/restaurant/mori-sushi,1
69,69,Trois Mec,2019,34.084255,-118.33851,Los Angeles,California,90028,Contemporary,$$$$,https://guide.michelin.com/us/en/california/us-los-angeles/restaurant/trois-mec,1
70,70,Osteria Mozza,2019,34.08342,-118.338974,Los Angeles,California,90028,Italian,$$$,https://guide.michelin.com/us/en/california/us-los-angeles/restaurant/osteria-mozza,1
71,71,Kali,2019,34.083443,-118.32455,Los Angeles,California,90028,Californian,$$$,https://guide.michelin.com/us/en/california/us-los-angeles/restaurant/kali,1
72,72,Le Comptoir,2019,34.06354,-118.30057,Los Angeles,California,90020,Californian,$$$$,https://guide.michelin.com/us/en/california/us-los-angeles/restaurant/le-comptoir,1
